customer_id,signup_date,age,gender,country,city,customer_type,loyalty_status,acquisition_channel
CUST-01541,2026-03-17,55,Male,Canada,Vancouver,B2C Individual,Silver,Email Referral
CUST-01542,2025-02-18,30,Male,United States,Phoenix,B2C Individual,Gold,Organic Search
CUST-01543,2024-05-08,40,Female,Germany,Hamburg,Corporate Account,Silver,Organic Search
CUST-01544,2025-10-21,39,Non-Binary,United States,Phoenix,B2C Individual,Silver,Organic Search
CUST-01545,2024-05-02,33,Male,Japan,Osaka,B2C Individual,Gold,Email Referral
CUST-01546,2025-10-30,45,Female,United Kingdom,Manchester,Corporate Account,Regular,Paid Search
CUST-01547,2024-10-07,65,Non-Binary,Australia,Sydney,B2C Individual,Silver,Organic Search
CUST-01548,2025-04-01,52,Male,Germany,Frankfurt,B2B Small Business,Gold,Paid Search
CUST-01549,2025-05-13,62,Female,United States,Phoenix,B2C Individual,Silver,Paid Search
CUST-01550,2024-06-08,63,Female,Germany,Berlin,B2C Individual,Silver,Email Referral
CUST-01551,2024-05-04,25,Female,Japan,Osaka,B2C Individual,Silver,Social Media
CUST-01552,2025-05-24,61,Male,Germany,Munich,Corporate Account,Gold,Organic Search
CUST-01553,2025-04-04,39,Female,Australia,Sydney,B2C Individual,Bronze,Organic Search
CUST-01554,2025-04-21,38,Male,France,Lyon,B2C Individual,Silver,Paid Search
CUST-01555,2025-11-23,43,Female,United States,Los Angeles,B2C Individual,Silver,Organic Search
CUST-01556,2025-10-23,57,Male,United States,Phoenix,B2C Individual,Bronze,Email Referral
CUST-01557,2024-09-15,38,Female,Germany,Hamburg,B2B Small Business,Bronze,Paid Search
CUST-01558,2025-11-20,42,Male,United Kingdom,London,B2B Small Business,Gold,Paid Search
CUST-01559,2025-06-30,58,Male,Australia,Perth,B2C Individual,Silver,Paid Search
CUST-01560,2025-11-25,18,Female,France,Marseille,B2B Small Business,Bronze,Social Media
CUST-01561,2024-03-06,23,Male,United States,New York,B2C Individual,Gold,Social Media
CUST-01562,2025-07-01,40,Female,United States,New York,B2C Individual,Platinum,Email Referral
CUST-01563,2025-11-06,68,Non-Binary,Canada,Calgary,B2C Individual,Silver,Social Media
CUST-01564,2025-03-02,40,Female,United States,Chicago,B2C Individual,Bronze,Email Referral
CUST-01565,2024-03-30,60,Male,Australia,Brisbane,B2C Individual,Platinum,Social Media
CUST-01566,2024-04-26,60,Female,United Kingdom,London,B2B Small Business,Platinum,Organic Search
CUST-01567,2025-09-23,40,Female,Germany,Berlin,B2C Individual,Bronze,Organic Search
CUST-01568,2025-07-18,49,Female,United States,Chicago,B2C Individual,Bronze,Direct Market
CUST-01569,2026-03-08,47,Male,Germany,Frankfurt,B2C Individual,Silver,Direct Market
CUST-01570,2024-09-05,30,Female,United Kingdom,Manchester,B2B Small Business,Silver,Social Media
CUST-01571,2024-02-18,60,Female,Germany,Frankfurt,B2C Individual,Bronze,Social Media
CUST-01572,2024-08-09,35,Male,United States,Phoenix,B2C Individual,Silver,Organic Search
CUST-01573,2025-11-11,40,Male,Canada,Toronto,B2C Individual,Silver,Paid Search
CUST-01574,2024-02-24,32,Male,Australia,Brisbane,B2C Individual,Platinum,Direct Market
CUST-01575,2024-07-15,50,Female,United States,Houston,B2C Individual,Silver,Email Referral
CUST-01576,2024-04-14,38,Female,United States,Phoenix,B2C Individual,Silver,Paid Search
CUST-01577,2025-01-01,56,Female,United States,Phoenix,B2C Individual,Regular,Paid Search
CUST-01578,2025-07-23,40,Male,Germany,Berlin,B2B Small Business,Bronze,Paid Search
CUST-01579,2025-07-16,44,Male,Germany,Munich,B2C Individual,Bronze,Paid Search
CUST-01580,2025-08-17,62,Prefer Not to Say,United Kingdom,Manchester,B2C Individual,Gold,Paid Search
CUST-01581,2024-02-20,61,Prefer Not to Say,United States,Phoenix,B2C Individual,Bronze,Social Media
CUST-01582,2024-08-26,35,Female,United States,Houston,B2C Individual,Gold,Organic Search
CUST-01583,2025-11-29,41,Female,Germany,Berlin,B2C Individual,Bronze,Email Referral
CUST-01584,2025-07-30,68,Male,United Kingdom,London,Corporate Account,Bronze,Social Media
CUST-01585,2025-07-31,64,Female,Japan,Tokyo,Corporate Account,Platinum,Email Referral
CUST-01586,2025-11-20,57,Male,United States,Phoenix,B2C Individual,Silver,Email Referral
CUST-01587,2024-04-29,68,Male,Canada,Montreal,B2C Individual,Gold,Social Media
CUST-01588,2024-08-01,59,Female,United Kingdom,Birmingham,B2C Individual,Bronze,Email Referral
CUST-01589,2025-07-24,24,Male,United Kingdom,Edinburgh,B2C Individual,Bronze,Paid Search
CUST-01590,2025-09-10,67,Male,Canada,Calgary,B2C Individual,Gold,Direct Market
CUST-01591,2025-05-03,65,Male,Canada,Vancouver,Corporate Account,Bronze,Organic Search
CUST-01592,2025-03-08,37,Male,Japan,Tokyo,B2C Individual,Silver,Direct Market
CUST-01593,2025-01-22,44,Female,United States,Chicago,Corporate Account,Bronze,Organic Search
CUST-01594,2024-06-25,23,Male,United States,Chicago,B2C Individual,Bronze,Organic Search
CUST-01595,2024-02-10,44,Male,Canada,Montreal,B2B Small Business,Gold,Paid Search
CUST-01596,2024-10-16,26,Male,Germany,Hamburg,B2C Individual,Gold,Social Media
CUST-01597,2026-02-14,62,Male,United States,Los Angeles,B2B Small Business,Silver,Organic Search
CUST-01598,2026-03-15,48,Male,United States,Phoenix,B2C Individual,Silver,Social Media
CUST-01599,2025-08-24,38,Female,United States,Chicago,B2C Individual,Silver,Email Referral
CUST-01600,2024-07-01,43,Male,France,Paris,B2B Small Business,Silver,Organic Search
CUST-01601,2025-02-10,57,Female,United States,Chicago,B2C Individual,Gold,Social Media
CUST-01602,2025-02-08,65,Prefer Not to Say,United States,Houston,B2C Individual,Bronze,Paid Search
CUST-01603,2025-11-24,62,Female,United States,New York,B2C Individual,Bronze,Paid Search
CUST-01604,2024-11-29,30,Male,United States,Phoenix,B2C Individual,Platinum,Social Media
CUST-01605,2025-03-19,66,Male,United States,Chicago,B2C Individual,Bronze,Paid Search
CUST-01606,2026-02-02,40,Female,United Kingdom,Manchester,B2C Individual,Bronze,Direct Market
CUST-01607,2024-11-06,37,Female,United States,Los Angeles,B2C Individual,Silver,Social Media
CUST-01608,2024-07-09,54,Female,Australia,Brisbane,B2C Individual,Gold,Email Referral
CUST-01609,2024-07-29,45,Female,United States,Houston,B2C Individual,Silver,Social Media
CUST-01610,2024-04-25,34,Female,United Kingdom,Manchester,B2C Individual,Bronze,Email Referral
CUST-01611,2025-12-03,45,Female,France,Paris,B2B Small Business,Regular,Organic Search
CUST-01612,2024-09-25,58,Female,Germany,Frankfurt,B2B Small Business,Gold,Organic Search
CUST-01613,2025-11-22,19,Male,United Kingdom,Manchester,B2C Individual,Gold,Paid Search
CUST-01614,2024-05-16,42,Non-Binary,United States,Houston,B2C Individual,Bronze,Email Referral
CUST-01615,2025-05-11,67,Female,United States,Los Angeles,B2C Individual,Bronze,Organic Search
CUST-01616,2025-06-23,58,Male,Germany,Munich,B2C Individual,Bronze,Direct Market
CUST-01617,2024-04-10,23,Female,Japan,Osaka,B2C Individual,Bronze,Organic Search
CUST-01618,2025-03-27,28,Female,Germany,Hamburg,B2C Individual,Bronze,Organic Search
CUST-01619,2025-04-10,55,Female,Germany,Hamburg,B2C Individual,Bronze,Organic Search
CUST-01620,2024-09-01,23,Female,Canada,Calgary,B2C Individual,Silver,Social Media
CUST-01621,2024-09-27,62,Male,United Kingdom,Manchester,B2C Individual,Silver,Direct Market
CUST-01622,2025-07-15,28,Non-Binary,United States,Los Angeles,B2C Individual,Gold,Organic Search
CUST-01623,2026-03-01,31,Female,Germany,Munich,B2C Individual,Bronze,Social Media
CUST-01624,2024-12-14,19,Female,Japan,Nagoya,B2C Individual,Silver,Organic Search
CUST-01625,2024-07-07,57,Male,United States,Phoenix,B2C Individual,Bronze,Social Media
CUST-01626,2024-11-08,20,Male,Canada,Vancouver,Corporate Account,Silver,Organic Search
CUST-01627,2024-08-03,52,Female,United States,Los Angeles,B2C Individual,Silver,Paid Search
CUST-01628,2025-01-02,50,Male,United Kingdom,Birmingham,B2C Individual,Silver,Social Media
CUST-01629,2026-02-06,41,Male,United States,Phoenix,B2C Individual,Platinum,Social Media
CUST-01630,2024-02-10,36,Female,United Kingdom,Manchester,B2C Individual,Gold,Organic Search
CUST-01631,2025-07-14,35,Female,Canada,Calgary,B2C Individual,Silver,Organic Search
CUST-01632,2025-07-27,66,Male,United States,Los Angeles,B2C Individual,Platinum,Social Media
CUST-01633,2025-12-27,69,Male,Germany,Munich,B2B Small Business,Silver,Email Referral
CUST-01634,2024-07-20,41,Male,Canada,Montreal,B2C Individual,Gold,Direct Market
CUST-01635,2024-05-13,62,Female,France,Paris,B2C Individual,Silver,Email Referral
CUST-01636,2024-04-12,52,Male,United States,Phoenix,B2C Individual,Silver,Direct Market
CUST-01637,2025-04-25,18,Male,United States,Phoenix,B2C Individual,Gold,Paid Search
CUST-01638,2025-09-10,53,Female,United States,New York,Corporate Account,Bronze,Paid Search
CUST-01639,2026-01-13,42,Non-Binary,Japan,Tokyo,B2C Individual,Silver,Organic Search
CUST-01640,2026-03-27,62,Female,France,Lyon,B2C Individual,Platinum,Paid Search
CUST-01641,2025-09-30,66,Male,United Kingdom,Manchester,B2C Individual,Gold,Social Media
CUST-01642,2025-09-28,60,Male,Australia,Sydney,B2C Individual,Bronze,Email Referral
CUST-01643,2024-04-24,51,Female,United Kingdom,Birmingham,B2C Individual,Bronze,Organic Search
CUST-01644,2024-07-13,42,Male,Germany,Frankfurt,B2C Individual,Gold,Paid Search
CUST-01645,2025-05-07,33,Female,United States,Houston,B2C Individual,Regular,Social Media
CUST-01646,2024-04-25,51,Male,Canada,Montreal,B2C Individual,Bronze,Social Media
CUST-01647,2025-11-30,46,Male,United States,Houston,B2B Small Business,Gold,Organic Search
CUST-01648,2025-12-24,36,Female,Australia,Brisbane,B2C Individual,Gold,Email Referral
CUST-01649,2026-03-14,40,Female,Canada,Vancouver,B2C Individual,Bronze,Organic Search
CUST-01650,2025-06-19,36,Female,Canada,Vancouver,B2C Individual,Gold,Direct Market
CUST-01651,2024-07-18,42,Male,United States,New York,B2C Individual,Bronze,Direct Market
CUST-01652,2024-10-09,33,Male,United States,Los Angeles,B2C Individual,Silver,Paid Search
CUST-01653,2024-07-19,68,Female,United States,Los Angeles,Corporate Account,Silver,Paid Search
CUST-01654,2025-11-03,26,Female,United States,New York,B2C Individual,Silver,Social Media
CUST-01655,2026-02-20,18,Male,United States,Phoenix,B2C Individual,Gold,Paid Search
CUST-01656,2024-03-27,59,Male,France,Marseille,Corporate Account,Silver,Organic Search
CUST-01657,2024-07-11,36,Male,Germany,Hamburg,B2C Individual,Platinum,Direct Market
CUST-01658,2026-03-15,50,Prefer Not to Say,United States,Phoenix,B2B Small Business,Gold,Paid Search
CUST-01659,2024-08-25,51,Female,United States,Phoenix,B2C Individual,Gold,Organic Search
CUST-01660,2025-04-17,33,Female,United Kingdom,Manchester,B2C Individual,Silver,Social Media
CUST-01661,2024-09-12,61,Male,Germany,Munich,B2C Individual,Bronze,Organic Search
CUST-01662,2024-09-08,57,Non-Binary,United Kingdom,Manchester,B2B Small Business,Silver,Organic Search
CUST-01663,2025-05-16,35,Male,France,Marseille,B2C Individual,Platinum,Paid Search
CUST-01664,2024-12-16,51,Female,United Kingdom,London,B2C Individual,Bronze,Paid Search
CUST-01665,2025-06-21,42,Female,Japan,Osaka,B2B Small Business,Regular,Social Media
CUST-01666,2026-03-17,62,Male,Australia,Sydney,B2C Individual,Gold,Direct Market
CUST-01667,2025-03-17,23,Male,United States,Houston,B2C Individual,Gold,Email Referral
CUST-01668,2024-05-02,38,Male,France,Paris,B2C Individual,Silver,Organic Search
CUST-01669,2025-01-24,23,Male,United States,Phoenix,B2C Individual,Silver,Organic Search
CUST-01670,2024-10-31,49,Female,Australia,Perth,B2C Individual,Gold,Social Media
CUST-01671,2025-03-02,58,Female,United States,Chicago,B2C Individual,Silver,Social Media
CUST-01672,2024-07-13,65,Female,Australia,Melbourne,Corporate Account,Gold,Email Referral
CUST-01673,2025-04-15,60,Female,Australia,Perth,B2C Individual,Silver,Social Media
CUST-01674,2024-05-25,56,Female,Australia,Perth,B2C Individual,Gold,Organic Search
CUST-01675,2026-02-19,48,Male,Canada,Calgary,B2B Small Business,Gold,Paid Search
CUST-01676,2024-09-18,59,Male,United States,Los Angeles,B2C Individual,Bronze,Email Referral
CUST-01677,2024-08-27,27,Prefer Not to Say,United States,Los Angeles,B2C Individual,Bronze,Direct Market
CUST-01678,2024-09-22,47,Male,United Kingdom,Manchester,B2C Individual,Gold,Organic Search
CUST-01679,2025-06-08,69,Female,United States,Los Angeles,B2C Individual,Bronze,Paid Search
CUST-01680,2024-03-04,35,Male,Canada,Toronto,B2B Small Business,Silver,Organic Search
CUST-01681,2024-02-14,41,Female,United States,Houston,B2C Individual,Silver,Paid Search
CUST-01682,2024-05-06,69,Female,Japan,Tokyo,B2C Individual,Bronze,Organic Search
CUST-01683,2024-03-11,26,Male,Germany,Hamburg,B2C Individual,Bronze,Direct Market
CUST-01684,2025-02-15,48,Male,Australia,Perth,B2C Individual,Gold,Social Media
CUST-01685,2024-11-23,32,Female,United States,Los Angeles,B2C Individual,Silver,Email Referral
CUST-01686,2025-10-09,21,Male,Australia,Melbourne,B2C Individual,Silver,Direct Market
CUST-01687,2024-02-17,57,Male,France,Paris,B2C Individual,Platinum,Organic Search
CUST-01688,2026-02-12,26,Female,United Kingdom,London,B2B Small Business,Bronze,Social Media
CUST-01689,2025-03-25,62,Male,Germany,Munich,B2C Individual,Bronze,Email Referral
CUST-01690,2025-04-14,26,Female,Canada,Calgary,B2C Individual,Gold,Social Media
CUST-01691,2026-01-20,43,Female,United States,Phoenix,B2C Individual,Gold,Social Media
CUST-01692,2025-01-15,21,Male,United Kingdom,Edinburgh,B2B Small Business,Silver,Paid Search
CUST-01693,2025-09-22,34,Female,United States,Chicago,B2C Individual,Regular,Social Media
CUST-01694,2025-04-07,33,Female,United States,Houston,B2C Individual,Platinum,Paid Search
CUST-01695,2025-12-05,32,Male,United States,Los Angeles,Corporate Account,Bronze,Paid Search
CUST-01696,2024-04-23,52,Male,United States,Houston,Corporate Account,Bronze,Organic Search
CUST-01697,2024-04-03,69,Male,United States,Houston,B2C Individual,Gold,Organic Search
CUST-01698,2024-09-02,22,Male,United States,New York,B2C Individual,Bronze,Organic Search
CUST-01699,2025-11-13,22,Male,Japan,Nagoya,B2C Individual,Bronze,Organic Search
CUST-01700,2025-10-07,37,Male,United Kingdom,Edinburgh,B2B Small Business,Gold,Paid Search
CUST-01701,2026-01-22,32,Male,Japan,Nagoya,B2C Individual,Silver,Organic Search
CUST-01702,2025-12-22,35,Female,United Kingdom,Birmingham,Corporate Account,Silver,Organic Search
CUST-01703,2024-11-12,64,Female,United States,Houston,B2C Individual,Bronze,Email Referral
CUST-01704,2025-06-12,19,Female,United Kingdom,London,B2C Individual,Silver,Email Referral
CUST-01705,2024-08-11,46,Female,United Kingdom,London,B2C Individual,Silver,Email Referral
CUST-01706,2025-04-30,30,Female,United States,Houston,B2C Individual,Bronze,Direct Market
CUST-01707,2025-05-11,21,Female,Germany,Frankfurt,B2C Individual,Bronze,Organic Search
CUST-01708,2025-06-20,59,Female,United States,New York,B2C Individual,Silver,Organic Search
CUST-01709,2025-09-11,62,Male,Germany,Munich,B2B Small Business,Platinum,Paid Search
CUST-01710,2024-07-22,27,Female,Germany,Frankfurt,B2C Individual,Platinum,Direct Market
CUST-01711,2025-07-29,48,Male,United States,New York,B2C Individual,Bronze,Email Referral
CUST-01712,2026-03-10,58,Male,United States,Phoenix,B2C Individual,Gold,Paid Search
CUST-01713,2024-06-13,25,Female,Canada,Calgary,B2C Individual,Gold,Organic Search
CUST-01714,2025-05-10,20,Male,United Kingdom,London,B2C Individual,Gold,Social Media
CUST-01715,2025-01-10,65,Male,United States,Los Angeles,B2C Individual,Silver,Organic Search
CUST-01716,2025-12-25,63,Female,Japan,Osaka,B2B Small Business,Bronze,Paid Search
CUST-01717,2024-07-09,26,Female,United States,Houston,B2C Individual,Gold,Direct Market
CUST-01718,2025-02-19,47,Female,Canada,Calgary,B2C Individual,Bronze,Social Media
CUST-01719,2025-11-29,28,Female,Japan,Osaka,B2C Individual,Bronze,Direct Market
CUST-01720,2025-01-20,52,Male,United States,Chicago,B2C Individual,Silver,Paid Search
CUST-01721,2024-08-06,54,Male,United States,Houston,B2C Individual,Regular,Social Media
CUST-01722,2024-05-30,59,Female,United States,Los Angeles,Corporate Account,Bronze,Email Referral
CUST-01723,2024-03-19,30,Male,United States,Houston,B2B Small Business,Silver,Social Media
CUST-01724,2025-03-26,53,Female,United States,Chicago,B2C Individual,Bronze,Social Media
CUST-01725,2025-08-19,30,Male,Canada,Toronto,B2C Individual,Platinum,Social Media
CUST-01726,2025-10-11,29,Male,United States,Phoenix,B2B Small Business,Silver,Email Referral
CUST-01727,2025-01-20,54,Female,United Kingdom,Manchester,B2C Individual,Bronze,Organic Search
CUST-01728,2024-09-05,27,Female,Japan,Osaka,B2C Individual,Bronze,Paid Search
CUST-01729,2025-05-23,26,Female,Australia,Perth,B2C Individual,Silver,Paid Search
CUST-01730,2025-04-30,69,Female,Germany,Berlin,B2C Individual,Bronze,Direct Market
CUST-01731,2024-10-21,24,Male,United States,Phoenix,B2B Small Business,Bronze,Direct Market
CUST-01732,2024-09-04,19,Male,Germany,Berlin,B2C Individual,Silver,Organic Search
CUST-01733,2026-02-13,40,Male,United Kingdom,Manchester,B2C Individual,Silver,Organic Search
CUST-01734,2026-03-10,56,Male,United Kingdom,Manchester,B2C Individual,Gold,Direct Market
CUST-01735,2025-12-26,57,Male,United States,Houston,B2B Small Business,Bronze,Organic Search
CUST-01736,2026-02-13,56,Female,France,Lyon,B2C Individual,Silver,Organic Search
CUST-01737,2025-04-24,38,Male,United Kingdom,Birmingham,B2C Individual,Silver,Organic Search
CUST-01738,2026-02-11,40,Female,United States,Houston,B2C Individual,Bronze,Organic Search
CUST-01739,2024-02-06,46,Female,United States,New York,B2C Individual,Silver,Social Media
CUST-01740,2024-05-19,31,Male,United Kingdom,Manchester,B2C Individual,Bronze,Paid Search
CUST-01741,2025-09-02,43,Male,Australia,Perth,B2C Individual,Gold,Paid Search
CUST-01742,2026-02-24,68,Male,Canada,Vancouver,B2C Individual,Silver,Direct Market
CUST-01743,2025-12-11,22,Female,Canada,Calgary,B2C Individual,Silver,Organic Search
CUST-01744,2025-01-08,48,Male,United States,New York,Corporate Account,Bronze,Organic Search
CUST-01745,2024-11-30,42,Male,United Kingdom,Birmingham,B2C Individual,Bronze,Email Referral
CUST-01746,2025-07-02,48,Female,United Kingdom,Birmingham,B2C Individual,Silver,Email Referral
CUST-01747,2024-03-16,67,Male,United States,Los Angeles,B2C Individual,Silver,Organic Search
CUST-01748,2024-03-19,37,Female,United States,New York,B2C Individual,Bronze,Paid Search
CUST-01749,2025-03-13,61,Female,Canada,Toronto,B2C Individual,Bronze,Paid Search
CUST-01750,2026-02-07,34,Female,United States,New York,B2B Small Business,Bronze,Social Media
CUST-01751,2026-01-01,62,Male,United Kingdom,Edinburgh,B2B Small Business,Silver,Organic Search
CUST-01752,2025-03-19,19,Female,United States,Chicago,B2C Individual,Bronze,Paid Search
CUST-01753,2024-01-13,42,Female,United States,New York,B2C Individual,Silver,Organic Search
CUST-01754,2024-06-15,30,Male,United States,Phoenix,B2C Individual,Bronze,Email Referral
CUST-01755,2025-10-31,56,Male,Japan,Nagoya,B2C Individual,Silver,Paid Search
CUST-01756,2024-07-27,45,Male,Australia,Perth,B2C Individual,Bronze,Paid Search
CUST-01757,2025-02-14,59,Female,Japan,Nagoya,B2C Individual,Silver,Organic Search
CUST-01758,2025-07-22,23,Female,United Kingdom,Manchester,Corporate Account,Bronze,Organic Search
CUST-01759,2025-09-18,20,Female,United States,Houston,B2C Individual,Bronze,Social Media
CUST-01760,2025-07-22,52,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Email Referral
CUST-01761,2024-03-11,35,Male,United Kingdom,London,B2B Small Business,Bronze,Social Media
CUST-01762,2025-09-14,28,Male,Australia,Melbourne,B2C Individual,Bronze,Social Media
CUST-01763,2024-03-20,37,Female,United States,Chicago,B2C Individual,Gold,Organic Search
CUST-01764,2024-10-29,22,Female,United Kingdom,Manchester,B2C Individual,Platinum,Social Media
CUST-01765,2025-07-17,36,Male,United States,Los Angeles,B2C Individual,Bronze,Organic Search
CUST-01766,2025-03-24,39,Female,United States,Los Angeles,Corporate Account,Gold,Organic Search
CUST-01767,2024-04-24,36,Female,Canada,Vancouver,B2B Small Business,Silver,Email Referral
CUST-01768,2025-08-23,64,Female,United Kingdom,London,Corporate Account,Bronze,Email Referral
CUST-01769,2026-02-22,33,Female,United States,Houston,B2B Small Business,Regular,Social Media
CUST-01770,2025-11-30,41,Female,United States,Chicago,B2C Individual,Gold,Email Referral
CUST-01771,2025-03-10,58,Male,United Kingdom,Birmingham,B2B Small Business,Regular,Direct Market
CUST-01772,2024-07-03,21,Female,Canada,Calgary,Corporate Account,Bronze,Organic Search
CUST-01773,2024-07-18,32,Male,France,Lyon,B2C Individual,Bronze,Direct Market
CUST-01774,2024-05-30,42,Female,Japan,Nagoya,B2C Individual,Silver,Social Media
CUST-01775,2025-09-03,61,Male,Canada,Vancouver,B2C Individual,Silver,Email Referral
CUST-01776,2025-08-02,52,Female,United States,New York,B2C Individual,Bronze,Social Media
CUST-01777,2025-06-10,31,Female,Canada,Vancouver,B2C Individual,Gold,Social Media
CUST-01778,2025-07-21,66,Male,United Kingdom,Manchester,Corporate Account,Silver,Social Media
CUST-01779,2024-08-12,36,Male,United States,New York,B2B Small Business,Silver,Paid Search
CUST-01780,2024-11-05,55,Prefer Not to Say,Australia,Brisbane,B2C Individual,Silver,Direct Market
CUST-01781,2026-03-01,53,Non-Binary,United States,New York,B2C Individual,Silver,Organic Search
CUST-01782,2025-09-15,24,Male,France,Lyon,B2B Small Business,Bronze,Paid Search
CUST-01783,2026-02-15,47,Prefer Not to Say,United Kingdom,Edinburgh,B2C Individual,Regular,Organic Search
CUST-01784,2024-03-03,36,Female,Germany,Frankfurt,B2C Individual,Bronze,Organic Search
CUST-01785,2024-03-11,66,Female,Germany,Berlin,B2C Individual,Bronze,Organic Search
CUST-01786,2024-03-01,42,Male,France,Marseille,B2B Small Business,Gold,Organic Search
CUST-01787,2024-07-31,33,Female,Germany,Frankfurt,B2B Small Business,Regular,Paid Search
CUST-01788,2025-06-01,64,Female,Germany,Munich,B2C Individual,Gold,Paid Search
CUST-01789,2026-01-05,57,Female,United States,Los Angeles,B2C Individual,Gold,Organic Search
CUST-01790,2026-03-17,68,Female,United Kingdom,Edinburgh,B2B Small Business,Silver,Organic Search
CUST-01791,2025-12-10,25,Female,United States,Houston,B2C Individual,Platinum,Direct Market
CUST-01792,2024-08-19,35,Female,Canada,Calgary,B2C Individual,Bronze,Organic Search
CUST-01793,2026-03-11,45,Male,United Kingdom,Edinburgh,B2C Individual,Gold,Paid Search
CUST-01794,2024-08-05,33,Male,Canada,Toronto,B2C Individual,Silver,Organic Search
CUST-01795,2025-05-24,69,Male,United States,Phoenix,B2C Individual,Bronze,Organic Search
CUST-01796,2025-05-09,36,Male,United States,Phoenix,B2C Individual,Silver,Social Media
CUST-01797,2024-09-09,59,Female,Canada,Toronto,B2B Small Business,Silver,Paid Search
CUST-01798,2025-09-02,34,Female,United States,Los Angeles,B2C Individual,Silver,Paid Search
CUST-01799,2025-04-09,62,Female,United States,Phoenix,B2B Small Business,Bronze,Organic Search
CUST-01800,2025-06-06,30,Male,United States,Chicago,B2B Small Business,Gold,Social Media
CUST-01801,2026-02-27,24,Female,Japan,Nagoya,B2C Individual,Bronze,Email Referral
CUST-01802,2026-03-02,44,Male,Canada,Vancouver,B2C Individual,Silver,Organic Search
CUST-01803,2026-01-30,27,Male,United States,New York,B2C Individual,Platinum,Organic Search
CUST-01804,2025-04-10,51,Male,United States,Los Angeles,B2B Small Business,Silver,Organic Search
CUST-01805,2026-01-07,53,Female,United States,Los Angeles,B2C Individual,Bronze,Social Media
CUST-01806,2024-01-26,42,Male,Canada,Toronto,B2C Individual,Bronze,Organic Search
CUST-01807,2025-07-26,23,Female,Germany,Hamburg,B2C Individual,Silver,Paid Search
CUST-01808,2025-05-29,41,Male,United States,New York,B2C Individual,Regular,Organic Search
CUST-01809,2024-06-19,35,Female,United States,Los Angeles,B2B Small Business,Platinum,Organic Search
CUST-01810,2025-10-09,40,Female,United States,New York,B2C Individual,Gold,Organic Search
CUST-01811,2025-04-22,23,Female,Germany,Hamburg,B2C Individual,Bronze,Paid Search
CUST-01812,2024-02-11,46,Female,Canada,Montreal,B2C Individual,Bronze,Organic Search
CUST-01813,2026-01-07,42,Female,United States,New York,B2B Small Business,Bronze,Paid Search
CUST-01814,2025-02-16,34,Female,United States,New York,B2C Individual,Bronze,Social Media
CUST-01815,2024-12-19,63,Female,United States,New York,B2C Individual,Bronze,Paid Search
CUST-01816,2024-03-20,41,Male,Japan,Osaka,B2C Individual,Bronze,Social Media
CUST-01817,2026-01-16,28,Male,United States,Los Angeles,B2C Individual,Silver,Social Media
CUST-01818,2024-09-21,43,Male,Canada,Vancouver,B2B Small Business,Bronze,Social Media
CUST-01819,2026-03-25,68,Female,Germany,Hamburg,B2B Small Business,Silver,Direct Market
CUST-01820,2025-08-13,51,Female,United States,Phoenix,B2B Small Business,Platinum,Organic Search
CUST-01821,2024-08-17,45,Female,United States,Phoenix,B2C Individual,Silver,Organic Search
CUST-01822,2025-01-11,20,Female,United States,Phoenix,B2B Small Business,Gold,Social Media
CUST-01823,2024-02-19,28,Male,Germany,Munich,B2C Individual,Gold,Social Media
CUST-01824,2024-06-19,55,Female,Canada,Calgary,B2B Small Business,Bronze,Paid Search
CUST-01825,2024-10-23,31,Non-Binary,Germany,Hamburg,B2C Individual,Bronze,Organic Search
CUST-01826,2024-01-30,68,Male,United Kingdom,London,B2C Individual,Bronze,Social Media
CUST-01827,2025-11-16,43,Female,United States,New York,B2C Individual,Bronze,Direct Market
CUST-01828,2025-05-02,65,Male,Japan,Osaka,B2C Individual,Silver,Paid Search
CUST-01829,2025-10-12,38,Female,Canada,Montreal,B2C Individual,Platinum,Direct Market
CUST-01830,2024-08-23,56,Male,United States,Chicago,B2B Small Business,Regular,Paid Search
CUST-01831,2025-10-03,47,Female,Japan,Osaka,B2C Individual,Bronze,Organic Search
CUST-01832,2024-11-12,25,Female,Germany,Berlin,Corporate Account,Regular,Paid Search
CUST-01833,2025-09-29,68,Male,Germany,Frankfurt,B2C Individual,Bronze,Paid Search
CUST-01834,2026-02-18,37,Male,Canada,Toronto,B2C Individual,Gold,Social Media
CUST-01835,2026-01-02,65,Female,Australia,Brisbane,B2B Small Business,Bronze,Paid Search
CUST-01836,2024-04-06,49,Non-Binary,Germany,Frankfurt,B2C Individual,Bronze,Paid Search
CUST-01837,2024-08-02,39,Female,United States,Los Angeles,B2C Individual,Bronze,Organic Search
CUST-01838,2026-03-16,24,Female,United States,New York,B2B Small Business,Gold,Organic Search
CUST-01839,2024-11-18,26,Male,France,Marseille,B2C Individual,Bronze,Paid Search
CUST-01840,2025-05-19,62,Female,United States,Chicago,B2C Individual,Bronze,Direct Market
CUST-01841,2026-01-13,18,Female,United States,Chicago,B2B Small Business,Platinum,Organic Search
CUST-01842,2026-03-27,46,Female,United Kingdom,Edinburgh,B2C Individual,Platinum,Email Referral
CUST-01843,2025-08-08,25,Male,United Kingdom,Manchester,B2B Small Business,Bronze,Paid Search
CUST-01844,2025-05-02,21,Female,Germany,Munich,B2C Individual,Gold,Organic Search
