order_id,customer_id,product_id,order_date,quantity,discount,sales_amount,payment_method,order_status
ORD-008522,CUST-01449,PROD-0029,2025-05-29 05:41:31,1,0.0,413.33,Credit Card,Shipped
ORD-008523,CUST-03496,PROD-0240,2025-05-29 05:53:03,1,0.0,740.49,PayPal,Completed
ORD-008524,CUST-01029,PROD-0022,2025-05-29 06:50:17,4,0.0,1776.96,Apple Pay,Completed
ORD-008525,CUST-02014,PROD-0011,2025-05-29 08:39:55,2,0.15,785.91,Apple Pay,Completed
ORD-008526,CUST-00459,PROD-0041,2025-05-29 09:59:47,1,0.05,259.59,Debit Card,Shipped
ORD-008527,CUST-02844,PROD-0177,2025-05-29 11:52:10,2,0.05,1066.11,Bank Transfer,Completed
ORD-008528,CUST-00593,PROD-0139,2025-05-29 12:28:06,1,0.0,606.76,Debit Card,Completed
ORD-008529,CUST-00498,PROD-0052,2025-05-29 12:31:14,4,0.0,1971.0,Apple Pay,Completed
ORD-008530,CUST-02135,PROD-0067,2025-05-29 12:32:04,1,0.0,574.87,Credit Card,Completed
ORD-008531,CUST-02450,PROD-0085,2025-05-29 14:14:21,2,0.0,944.26,Credit Card,Completed
ORD-008532,CUST-01317,PROD-0075,2025-05-29 14:39:03,2,0.05,1372.9,PayPal,Completed
ORD-008533,CUST-03353,PROD-0136,2025-05-29 16:02:32,10,0.0,2376.0,Debit Card,Completed
ORD-008534,CUST-00197,PROD-0159,2025-05-29 16:26:14,2,0.0,74.28,PayPal,Completed
ORD-008535,CUST-02812,PROD-0123,2025-05-29 19:45:54,3,0.0,677.01,Credit Card,Completed
ORD-008536,CUST-03155,PROD-0202,2025-05-29 20:04:09,1,0.0,261.79,Credit Card,Completed
ORD-008537,CUST-00027,PROD-0006,2025-05-29 21:26:24,1,0.1,674.14,Credit Card,Completed
ORD-008538,CUST-01718,PROD-0081,2025-05-29 23:17:40,1,0.1,330.8,Credit Card,Shipped
ORD-008539,CUST-02183,PROD-0230,2025-05-29 23:32:15,2,0.0,1170.0,Credit Card,Cancelled
ORD-008540,CUST-01114,PROD-0199,2025-05-29 23:46:44,1,0.0,286.78,BNPL (Klarna),Shipped
ORD-008541,CUST-02254,PROD-0224,2025-05-30 01:07:32,1,0.2,549.53,Credit Card,Cancelled
ORD-008542,CUST-03099,PROD-0013,2025-05-30 02:16:29,2,0.1,525.8,Credit Card,Completed
ORD-008543,CUST-03450,PROD-0006,2025-05-30 06:37:44,2,0.0,1498.1,PayPal,Completed
ORD-008544,CUST-01439,PROD-0195,2025-05-30 08:46:19,1,0.0,331.31,Debit Card,Completed
ORD-008545,CUST-03299,PROD-0155,2025-05-30 09:50:58,1,0.0,800.51,PayPal,Completed
ORD-008546,CUST-00603,PROD-0121,2025-05-30 10:01:55,4,0.05,1084.33,PayPal,Completed
ORD-008547,CUST-01092,PROD-0045,2025-05-30 13:16:07,2,0.0,24.88,Credit Card,Completed
ORD-008548,CUST-00362,PROD-0106,2025-05-30 19:21:50,1,0.05,281.87,Debit Card,Completed
ORD-008549,CUST-01284,PROD-0026,2025-05-30 19:35:33,2,0.1,365.22,Credit Card,Completed
ORD-008550,CUST-02706,PROD-0004,2025-05-30 20:41:07,1,0.1,472.46,Credit Card,Completed
ORD-008551,CUST-01087,PROD-0037,2025-05-30 23:03:01,1,0.0,737.36,BNPL (Klarna),Completed
ORD-008552,CUST-02016,PROD-0021,2025-05-30 23:38:51,1,0.0,467.66,PayPal,Completed
ORD-008553,CUST-00972,PROD-0243,2025-05-31 04:40:28,3,0.1,716.88,PayPal,Completed
ORD-008554,CUST-01716,PROD-0028,2025-05-31 04:50:50,10,0.0,1246.0,Credit Card,Completed
ORD-008555,CUST-03028,PROD-0210,2025-05-31 05:37:44,1,0.1,357.27,Credit Card,Completed
ORD-008556,CUST-01647,PROD-0032,2025-05-31 10:05:34,1,0.0,133.33,Debit Card,Completed
ORD-008557,CUST-01727,PROD-0103,2025-05-31 10:39:39,1,0.15,121.06,Credit Card,Completed
ORD-008558,CUST-02989,PROD-0181,2025-05-31 13:09:59,2,0.0,1019.26,Apple Pay,Completed
ORD-008559,CUST-00908,PROD-0161,2025-05-31 16:25:42,1,0.0,300.0,Credit Card,Completed
ORD-008560,CUST-03464,PROD-0026,2025-05-31 17:07:40,3,0.05,578.26,Debit Card,Completed
ORD-008561,CUST-00246,PROD-0145,2025-05-31 18:38:58,1,0.15,330.07,Debit Card,Completed
ORD-008562,CUST-02326,PROD-0184,2025-05-31 21:00:24,2,0.0,1061.52,Apple Pay,Completed
ORD-008563,CUST-00347,PROD-0116,2025-05-31 23:43:29,1,0.0,129.96,Credit Card,Completed
ORD-008564,CUST-01961,PROD-0093,2025-05-31 23:50:06,4,0.05,1690.01,Credit Card,Completed
ORD-008565,CUST-00372,PROD-0212,2025-06-01 04:06:53,1,0.1,29.81,Apple Pay,Completed
ORD-008566,CUST-00809,PROD-0030,2025-06-01 07:35:27,2,0.0,707.12,Credit Card,Completed
ORD-008567,CUST-02897,PROD-0121,2025-06-01 07:46:16,2,0.0,570.7,PayPal,Completed
ORD-008568,CUST-02171,PROD-0242,2025-06-01 12:31:44,2,0.0,1930.76,Credit Card,Completed
ORD-008569,CUST-03129,PROD-0005,2025-06-01 12:37:28,1,0.0,29.92,Apple Pay,Completed
ORD-008570,CUST-00160,PROD-0118,2025-06-01 15:52:09,1,0.0,70.8,Apple Pay,Completed
ORD-008571,CUST-01151,PROD-0006,2025-06-01 17:04:39,2,0.0,1498.1,PayPal,Completed
ORD-008572,CUST-02785,PROD-0106,2025-06-01 17:52:48,3,0.05,845.62,Debit Card,Completed
ORD-008573,CUST-01335,PROD-0124,2025-06-01 18:34:00,1,0.1,644.03,Credit Card,Completed
ORD-008574,CUST-00518,PROD-0190,2025-06-01 18:34:56,1,0.05,911.3,Credit Card,Completed
ORD-008575,CUST-02983,PROD-0243,2025-06-01 19:00:45,1,0.0,265.51,Debit Card,Completed
ORD-008576,CUST-01289,PROD-0138,2025-06-01 20:56:09,2,0.1,786.47,Credit Card,Completed
ORD-008577,CUST-00746,PROD-0070,2025-06-01 23:08:27,2,0.05,268.49,Credit Card,Completed
ORD-008578,CUST-02336,PROD-0138,2025-06-02 00:28:54,2,0.15,742.78,Credit Card,Completed
ORD-008579,CUST-00420,PROD-0106,2025-06-02 01:09:51,1,0.0,296.71,Credit Card,Completed
ORD-008580,CUST-01552,PROD-0213,2025-06-02 02:25:40,1,0.0,531.01,PayPal,Completed
ORD-008581,CUST-00140,PROD-0044,2025-06-02 03:12:39,2,0.05,540.64,Credit Card,Completed
ORD-008582,CUST-01833,PROD-0056,2025-06-02 05:04:44,1,0.0,722.79,BNPL (Klarna),Completed
ORD-008583,CUST-00707,PROD-0132,2025-06-02 06:04:25,1,0.2,325.59,Credit Card,Completed
ORD-008584,CUST-00698,PROD-0013,2025-06-02 10:03:50,2,0.1,525.8,Credit Card,Completed
ORD-008585,CUST-03035,PROD-0122,2025-06-02 10:09:43,1,0.1,150.06,Credit Card,Shipped
ORD-008586,CUST-00475,PROD-0202,2025-06-02 10:41:12,3,0.05,746.1,Debit Card,Completed
ORD-008587,CUST-01661,PROD-0208,2025-06-02 10:42:38,1,0.0,551.04,Credit Card,Completed
ORD-008588,CUST-01902,PROD-0019,2025-06-02 11:11:51,1,0.0,968.44,Credit Card,Completed
ORD-008589,CUST-02437,PROD-0198,2025-06-02 11:23:39,1,0.05,487.28,Credit Card,Completed
ORD-008590,CUST-00511,PROD-0090,2025-06-02 11:34:32,2,0.0,591.94,PayPal,Completed
ORD-008591,CUST-00538,PROD-0190,2025-06-02 11:35:47,1,0.05,911.3,Credit Card,Completed
ORD-008592,CUST-02261,PROD-0009,2025-06-02 12:24:45,2,0.1,1291.86,Debit Card,Completed
ORD-008593,CUST-02945,PROD-0046,2025-06-02 12:26:18,1,0.0,151.28,Bank Transfer,Completed
ORD-008594,CUST-01537,PROD-0056,2025-06-02 14:49:56,1,0.0,722.79,Credit Card,Completed
ORD-008595,CUST-01289,PROD-0074,2025-06-02 14:54:11,1,0.15,445.86,Credit Card,Completed
ORD-008596,CUST-01367,PROD-0040,2025-06-02 15:19:47,10,0.0,3605.6,Debit Card,Completed
ORD-008597,CUST-01062,PROD-0067,2025-06-02 17:53:16,1,0.0,574.87,Credit Card,Completed
ORD-008598,CUST-00233,PROD-0113,2025-06-02 20:08:34,2,0.0,300.22,Credit Card,Completed
ORD-008599,CUST-02308,PROD-0083,2025-06-02 20:30:00,4,0.05,1820.66,Debit Card,Completed
ORD-008600,CUST-00308,PROD-0062,2025-06-02 21:56:54,1,0.3,92.33,PayPal,Completed
ORD-008601,CUST-00403,PROD-0227,2025-06-02 22:26:29,2,0.0,1953.24,Credit Card,Completed
ORD-008602,CUST-00997,PROD-0174,2025-06-02 22:28:02,1,0.2,168.59,Apple Pay,Completed
ORD-008603,CUST-01285,PROD-0134,2025-06-02 22:45:54,1,0.0,132.38,Credit Card,Completed
ORD-008604,CUST-01500,PROD-0029,2025-06-02 23:31:00,1,0.05,392.66,Bank Transfer,Completed
ORD-008605,CUST-00750,PROD-0019,2025-06-03 02:55:12,3,0.0,2905.32,Debit Card,Completed
ORD-008606,CUST-01130,PROD-0114,2025-06-03 06:23:34,1,0.0,889.28,PayPal,Completed
ORD-008607,CUST-03319,PROD-0108,2025-06-03 06:56:30,1,0.15,46.11,Apple Pay,Completed
ORD-008608,CUST-00304,PROD-0143,2025-06-03 07:42:06,1,0.0,51.35,Debit Card,Completed
ORD-008609,CUST-02391,PROD-0057,2025-06-03 08:03:50,1,0.0,496.25,Apple Pay,Completed
ORD-008610,CUST-01471,PROD-0038,2025-06-03 14:31:56,3,0.05,568.8,Credit Card,Completed
ORD-008611,CUST-01062,PROD-0021,2025-06-03 14:48:00,1,0.0,467.66,Credit Card,Completed
ORD-008612,CUST-00855,PROD-0236,2025-06-03 15:30:04,4,0.0,534.96,PayPal,Refunded
ORD-008613,CUST-01070,PROD-0051,2025-06-03 16:36:05,3,0.15,1879.43,Credit Card,Refunded
ORD-008614,CUST-01746,PROD-0167,2025-06-03 17:09:42,3,0.05,622.44,PayPal,Completed
ORD-008615,CUST-01629,PROD-0215,2025-06-03 18:21:45,1,0.0,875.91,Credit Card,Completed
ORD-008616,CUST-03292,PROD-0020,2025-06-03 19:04:21,1,0.3,246.96,Debit Card,Completed
ORD-008617,CUST-02304,PROD-0234,2025-06-03 22:44:14,2,0.0,996.48,Bank Transfer,Completed
ORD-008618,CUST-02185,PROD-0242,2025-06-03 22:59:08,1,0.1,868.84,Debit Card,Completed
ORD-008619,CUST-01255,PROD-0002,2025-06-04 00:50:09,1,0.0,79.85,Debit Card,Completed
ORD-008620,CUST-00818,PROD-0237,2025-06-04 03:46:35,1,0.0,439.27,Debit Card,Cancelled
ORD-008621,CUST-01738,PROD-0032,2025-06-04 03:53:29,5,0.0,666.65,PayPal,Completed
ORD-008622,CUST-00973,PROD-0111,2025-06-04 04:54:07,1,0.05,337.98,Credit Card,Completed
ORD-008623,CUST-00038,PROD-0092,2025-06-04 05:58:01,1,0.05,107.87,Credit Card,Completed
ORD-008624,CUST-01179,PROD-0132,2025-06-04 09:10:30,2,0.0,813.98,Debit Card,Completed
ORD-008625,CUST-00105,PROD-0007,2025-06-04 09:38:55,1,0.0,1072.75,Debit Card,Completed
ORD-008626,CUST-00255,PROD-0003,2025-06-04 11:36:26,1,0.05,747.56,Debit Card,Shipped
ORD-008627,CUST-03476,PROD-0025,2025-06-04 12:04:22,1,0.15,525.61,PayPal,Completed
ORD-008628,CUST-02536,PROD-0112,2025-06-04 13:03:30,1,0.05,487.63,Credit Card,Completed
ORD-008629,CUST-01982,PROD-0009,2025-06-04 13:37:41,1,0.0,717.7,Debit Card,Completed
ORD-008630,CUST-02506,PROD-0215,2025-06-04 16:50:10,1,0.05,832.11,Credit Card,Completed
ORD-008631,CUST-02576,PROD-0215,2025-06-04 17:57:03,1,0.05,832.11,Debit Card,Completed
ORD-008632,CUST-00591,PROD-0241,2025-06-04 18:04:30,1,0.0,668.69,Credit Card,Completed
ORD-008633,CUST-00525,PROD-0026,2025-06-04 22:16:32,1,0.05,192.76,Credit Card,Refunded
ORD-008634,CUST-00370,PROD-0232,2025-06-05 00:35:17,2,0.0,1976.66,Debit Card,Completed
ORD-008635,CUST-00102,PROD-0064,2025-06-05 03:02:49,1,0.0,213.45,PayPal,Completed
ORD-008636,CUST-02964,PROD-0018,2025-06-05 03:17:24,1,0.05,303.09,Credit Card,Completed
ORD-008637,CUST-00664,PROD-0216,2025-06-05 04:28:44,3,0.05,1690.28,Apple Pay,Shipped
ORD-008638,CUST-00690,PROD-0091,2025-06-05 06:42:56,2,0.2,858.08,Credit Card,Completed
ORD-008639,CUST-01927,PROD-0237,2025-06-05 08:36:42,1,0.0,439.27,Debit Card,Completed
ORD-008640,CUST-02647,PROD-0002,2025-06-05 09:22:35,5,0.05,379.29,Credit Card,Completed
ORD-008641,CUST-02648,PROD-0001,2025-06-05 10:19:47,2,0.0,427.22,Debit Card,Completed
ORD-008642,CUST-02589,PROD-0048,2025-06-05 10:57:31,1,0.05,420.7,PayPal,Completed
ORD-008643,CUST-01536,PROD-0208,2025-06-05 16:31:25,5,0.0,2755.2,Credit Card,Completed
ORD-008644,CUST-02437,PROD-0191,2025-06-05 18:50:08,1,0.0,967.85,Bank Transfer,Completed
ORD-008645,CUST-02411,PROD-0107,2025-06-05 22:32:58,10,0.0,535.7,PayPal,Completed
ORD-008646,CUST-02029,PROD-0216,2025-06-06 03:08:13,1,0.05,563.43,Debit Card,Completed
ORD-008647,CUST-00931,PROD-0164,2025-06-06 04:30:17,1,0.05,92.22,Credit Card,Refunded
ORD-008648,CUST-01857,PROD-0191,2025-06-06 05:37:07,2,0.1,1742.13,Apple Pay,Completed
ORD-008649,CUST-02660,PROD-0075,2025-06-06 07:07:35,1,0.0,722.58,Credit Card,Completed
ORD-008650,CUST-03187,PROD-0026,2025-06-06 07:16:58,1,0.0,202.9,Credit Card,Shipped
ORD-008651,CUST-02770,PROD-0006,2025-06-06 12:55:51,2,0.0,1498.1,PayPal,Completed
ORD-008652,CUST-01990,PROD-0026,2025-06-06 17:54:09,1,0.1,182.61,Credit Card,Completed
ORD-008653,CUST-02391,PROD-0221,2025-06-06 19:30:03,4,0.0,3412.12,Debit Card,Completed
ORD-008654,CUST-03146,PROD-0043,2025-06-06 19:50:33,1,0.0,484.25,Debit Card,Completed
ORD-008655,CUST-02183,PROD-0122,2025-06-06 22:52:00,3,0.0,500.19,Debit Card,Completed
ORD-008656,CUST-02988,PROD-0129,2025-06-06 23:36:55,1,0.1,258.12,Credit Card,Completed
ORD-008657,CUST-01886,PROD-0009,2025-06-07 00:02:09,1,0.05,681.82,PayPal,Completed
ORD-008658,CUST-00978,PROD-0027,2025-06-07 00:16:12,1,0.1,696.64,Credit Card,Completed
ORD-008659,CUST-01995,PROD-0071,2025-06-07 03:50:53,2,0.0,389.16,PayPal,Completed
ORD-008660,CUST-00380,PROD-0117,2025-06-07 05:07:23,1,0.05,347.87,Apple Pay,Completed
ORD-008661,CUST-01514,PROD-0118,2025-06-07 05:12:51,1,0.05,67.26,Debit Card,Completed
ORD-008662,CUST-01149,PROD-0003,2025-06-07 06:14:45,1,0.0,786.9,PayPal,Completed
ORD-008663,CUST-02086,PROD-0189,2025-06-07 06:46:15,1,0.0,744.45,Credit Card,Completed
ORD-008664,CUST-00781,PROD-0201,2025-06-07 12:19:01,1,0.0,211.79,Credit Card,Completed
ORD-008665,CUST-00310,PROD-0130,2025-06-07 13:23:16,2,0.05,1610.95,Credit Card,Completed
ORD-008666,CUST-02154,PROD-0124,2025-06-07 15:04:35,1,0.0,715.59,Credit Card,Completed
ORD-008667,CUST-00556,PROD-0074,2025-06-07 16:35:01,1,0.0,524.54,Credit Card,Completed
ORD-008668,CUST-03297,PROD-0081,2025-06-07 16:37:09,4,0.0,1470.24,Debit Card,Completed
ORD-008669,CUST-03314,PROD-0159,2025-06-07 18:04:21,2,0.0,74.28,Credit Card,Completed
ORD-008670,CUST-00397,PROD-0065,2025-06-07 18:58:29,4,0.0,1488.72,Apple Pay,Completed
ORD-008671,CUST-02201,PROD-0122,2025-06-07 21:45:44,4,0.1,600.23,Debit Card,Completed
ORD-008672,CUST-02584,PROD-0146,2025-06-07 21:59:11,1,0.0,153.36,Credit Card,Completed
ORD-008673,CUST-03044,PROD-0134,2025-06-07 22:54:30,5,0.0,661.9,Apple Pay,Completed
ORD-008674,CUST-03014,PROD-0102,2025-06-07 23:56:49,1,0.05,409.04,Apple Pay,Completed
ORD-008675,CUST-03474,PROD-0233,2025-06-08 00:01:22,4,0.15,2675.53,Apple Pay,Completed
ORD-008676,CUST-01884,PROD-0042,2025-06-08 00:50:04,1,0.15,272.04,PayPal,Shipped
ORD-008677,CUST-01170,PROD-0111,2025-06-08 01:19:56,1,0.0,355.77,Debit Card,Completed
ORD-008678,CUST-03263,PROD-0196,2025-06-08 02:08:32,2,0.0,694.64,Credit Card,Completed
ORD-008679,CUST-02941,PROD-0104,2025-06-08 02:30:21,3,0.05,1806.27,Debit Card,Completed
ORD-008680,CUST-02631,PROD-0004,2025-06-08 02:32:19,2,0.0,1049.92,Debit Card,Completed
ORD-008681,CUST-00201,PROD-0099,2025-06-08 02:48:21,1,0.05,118.83,Credit Card,Completed
ORD-008682,CUST-01891,PROD-0132,2025-06-08 03:00:04,1,0.0,406.99,Apple Pay,Completed
ORD-008683,CUST-00012,PROD-0065,2025-06-08 03:03:37,2,0.05,707.14,Bank Transfer,Completed
ORD-008684,CUST-01076,PROD-0041,2025-06-08 03:33:43,1,0.15,232.26,Credit Card,Completed
ORD-008685,CUST-01977,PROD-0171,2025-06-08 05:29:08,2,0.0,221.54,Credit Card,Completed
ORD-008686,CUST-02816,PROD-0223,2025-06-08 06:36:24,1,0.05,533.55,Credit Card,Completed
ORD-008687,CUST-01326,PROD-0245,2025-06-08 07:34:36,1,0.0,431.95,PayPal,Completed
ORD-008688,CUST-01896,PROD-0183,2025-06-08 08:01:28,2,0.0,1195.84,Credit Card,Completed
ORD-008689,CUST-03372,PROD-0147,2025-06-08 08:07:05,2,0.05,504.98,Credit Card,Completed
ORD-008690,CUST-00920,PROD-0149,2025-06-08 08:10:25,4,0.2,447.71,Credit Card,Completed
ORD-008691,CUST-02569,PROD-0186,2025-06-08 10:51:35,1,0.15,544.64,Debit Card,Completed
ORD-008692,CUST-03212,PROD-0158,2025-06-08 13:40:42,4,0.05,788.54,Debit Card,Completed
ORD-008693,CUST-02148,PROD-0116,2025-06-08 13:44:25,5,0.0,649.8,Debit Card,Completed
ORD-008694,CUST-03209,PROD-0135,2025-06-08 14:10:13,3,0.0,1092.81,Debit Card,Completed
ORD-008695,CUST-00871,PROD-0197,2025-06-08 15:08:59,3,0.1,1416.74,Bank Transfer,Completed
ORD-008696,CUST-00366,PROD-0064,2025-06-08 15:39:51,2,0.0,426.9,Debit Card,Completed
ORD-008697,CUST-00657,PROD-0002,2025-06-08 17:04:49,1,0.05,75.86,Apple Pay,Completed
ORD-008698,CUST-00161,PROD-0115,2025-06-08 18:08:47,2,0.05,563.71,BNPL (Klarna),Completed
ORD-008699,CUST-02809,PROD-0195,2025-06-08 18:57:48,2,0.05,629.49,Credit Card,Cancelled
ORD-008700,CUST-00175,PROD-0128,2025-06-08 20:38:59,4,0.0,2180.96,Credit Card,Cancelled
ORD-008701,CUST-03160,PROD-0079,2025-06-08 21:00:52,2,0.05,1211.84,Debit Card,Completed
ORD-008702,CUST-03471,PROD-0231,2025-06-08 21:22:31,2,0.05,1664.3,Credit Card,Refunded
ORD-008703,CUST-01504,PROD-0101,2025-06-08 21:28:18,2,0.0,1076.74,Debit Card,Completed
ORD-008704,CUST-00545,PROD-0119,2025-06-09 00:00:34,1,0.0,67.3,PayPal,Completed
ORD-008705,CUST-02525,PROD-0074,2025-06-09 02:13:16,1,0.05,498.31,Credit Card,Completed
ORD-008706,CUST-02331,PROD-0009,2025-06-09 03:14:24,2,0.15,1220.09,PayPal,Completed
ORD-008707,CUST-01762,PROD-0023,2025-06-09 07:26:45,1,0.0,262.66,Credit Card,Completed
ORD-008708,CUST-00957,PROD-0014,2025-06-09 12:52:24,1,0.0,419.54,Credit Card,Completed
ORD-008709,CUST-00452,PROD-0054,2025-06-09 14:14:47,2,0.0,899.36,PayPal,Completed
ORD-008710,CUST-00082,PROD-0124,2025-06-09 14:22:35,2,0.3,1001.83,Credit Card,Cancelled
ORD-008711,CUST-01237,PROD-0045,2025-06-09 15:50:34,2,0.1,22.39,Debit Card,Shipped
ORD-008712,CUST-00816,PROD-0225,2025-06-09 16:05:25,3,0.05,1365.52,Debit Card,Refunded
ORD-008713,CUST-02568,PROD-0016,2025-06-09 19:07:25,1,0.0,740.54,Credit Card,Completed
ORD-008714,CUST-02182,PROD-0212,2025-06-09 19:39:57,1,0.0,33.12,Credit Card,Completed
ORD-008715,CUST-00447,PROD-0200,2025-06-09 21:39:22,2,0.1,53.46,Debit Card,Cancelled
ORD-008716,CUST-02166,PROD-0241,2025-06-09 23:11:46,3,0.15,1705.16,Debit Card,Completed
ORD-008717,CUST-01620,PROD-0102,2025-06-10 00:41:50,1,0.0,430.57,PayPal,Completed
ORD-008718,CUST-01794,PROD-0226,2025-06-10 02:04:14,1,0.3,473.74,Apple Pay,Completed
ORD-008719,CUST-03315,PROD-0095,2025-06-10 04:36:22,2,0.0,857.92,Credit Card,Refunded
ORD-008720,CUST-00749,PROD-0109,2025-06-10 08:42:07,3,0.0,2650.02,Credit Card,Completed
ORD-008721,CUST-01174,PROD-0185,2025-06-10 13:29:58,1,0.15,181.55,PayPal,Completed
ORD-008722,CUST-01910,PROD-0136,2025-06-10 14:06:04,1,0.05,225.72,PayPal,Completed
ORD-008723,CUST-01557,PROD-0025,2025-06-10 14:45:25,1,0.1,556.53,Debit Card,Completed
ORD-008724,CUST-00646,PROD-0169,2025-06-10 15:36:29,1,0.15,180.16,Credit Card,Completed
ORD-008725,CUST-00379,PROD-0062,2025-06-10 19:00:36,1,0.05,125.3,Debit Card,Completed
ORD-008726,CUST-02656,PROD-0077,2025-06-10 19:16:07,1,0.0,252.91,Debit Card,Completed
ORD-008727,CUST-03014,PROD-0146,2025-06-10 20:32:24,1,0.05,145.69,Debit Card,Completed
ORD-008728,CUST-02573,PROD-0050,2025-06-11 01:41:17,1,0.05,210.15,Apple Pay,Completed
ORD-008729,CUST-01141,PROD-0169,2025-06-11 08:40:19,1,0.1,190.76,Credit Card,Completed
ORD-008730,CUST-02624,PROD-0034,2025-06-11 10:49:37,1,0.05,487.25,PayPal,Completed
ORD-008731,CUST-00937,PROD-0100,2025-06-11 12:42:29,3,0.1,44.96,PayPal,Completed
ORD-008732,CUST-02014,PROD-0114,2025-06-11 13:49:11,1,0.15,755.89,Bank Transfer,Completed
ORD-008733,CUST-00662,PROD-0081,2025-06-11 14:47:16,2,0.1,661.61,Bank Transfer,Completed
ORD-008734,CUST-01341,PROD-0012,2025-06-11 15:47:31,3,0.1,329.78,Debit Card,Completed
ORD-008735,CUST-00876,PROD-0208,2025-06-11 17:41:09,1,0.05,523.49,Debit Card,Completed
ORD-008736,CUST-00012,PROD-0077,2025-06-11 19:47:29,1,0.0,252.91,Debit Card,Completed
ORD-008737,CUST-01114,PROD-0075,2025-06-11 20:04:35,2,0.2,1156.13,PayPal,Completed
ORD-008738,CUST-00388,PROD-0206,2025-06-11 21:01:28,1,0.05,213.77,Credit Card,Completed
ORD-008739,CUST-02131,PROD-0170,2025-06-11 21:18:51,1,0.1,569.57,Credit Card,Completed
ORD-008740,CUST-03024,PROD-0055,2025-06-11 21:29:29,3,0.05,1472.2,Bank Transfer,Completed
ORD-008741,CUST-01920,PROD-0092,2025-06-11 21:57:11,1,0.05,107.87,Credit Card,Refunded
ORD-008742,CUST-00396,PROD-0187,2025-06-11 22:12:41,2,0.05,1211.67,Credit Card,Completed
ORD-008743,CUST-02593,PROD-0245,2025-06-11 22:33:42,4,0.1,1555.02,Bank Transfer,Completed
ORD-008744,CUST-02709,PROD-0179,2025-06-12 01:00:52,1,0.0,132.52,Credit Card,Completed
ORD-008745,CUST-00640,PROD-0088,2025-06-12 01:28:19,1,0.0,38.36,Credit Card,Completed
ORD-008746,CUST-00100,PROD-0181,2025-06-12 01:30:01,2,0.0,1019.26,Bank Transfer,Completed
ORD-008747,CUST-00457,PROD-0209,2025-06-12 01:32:08,5,0.0,1747.8,Credit Card,Completed
ORD-008748,CUST-02023,PROD-0009,2025-06-12 01:55:34,1,0.0,717.7,Debit Card,Completed
ORD-008749,CUST-02922,PROD-0238,2025-06-12 02:29:56,1,0.0,436.65,Debit Card,Shipped
ORD-008750,CUST-02376,PROD-0222,2025-06-12 06:44:37,1,0.15,334.34,Apple Pay,Completed
ORD-008751,CUST-02772,PROD-0229,2025-06-12 09:14:49,1,0.2,422.33,Credit Card,Completed
ORD-008752,CUST-00074,PROD-0003,2025-06-12 10:13:52,1,0.05,747.56,Credit Card,Completed
ORD-008753,CUST-03168,PROD-0118,2025-06-12 10:51:30,1,0.0,70.8,Debit Card,Completed
ORD-008754,CUST-02140,PROD-0136,2025-06-12 11:03:21,2,0.0,475.2,Debit Card,Cancelled
ORD-008755,CUST-02378,PROD-0210,2025-06-12 12:59:11,5,0.05,1885.61,Credit Card,Cancelled
ORD-008756,CUST-01864,PROD-0187,2025-06-12 14:43:09,3,0.0,1913.16,Debit Card,Completed
ORD-008757,CUST-00175,PROD-0030,2025-06-12 14:44:38,3,0.0,1060.68,BNPL (Klarna),Refunded
ORD-008758,CUST-01761,PROD-0067,2025-06-12 16:12:22,1,0.0,574.87,Credit Card,Completed
ORD-008759,CUST-02363,PROD-0055,2025-06-12 18:18:37,1,0.0,516.56,Credit Card,Completed
ORD-008760,CUST-00497,PROD-0162,2025-06-12 20:54:04,2,0.0,1946.08,Credit Card,Completed
ORD-008761,CUST-01293,PROD-0123,2025-06-12 21:33:09,1,0.0,225.67,Debit Card,Completed
ORD-008762,CUST-00428,PROD-0043,2025-06-13 00:00:19,1,0.15,411.61,Credit Card,Completed
ORD-008763,CUST-00035,PROD-0156,2025-06-13 02:20:18,1,0.1,287.2,Debit Card,Completed
ORD-008764,CUST-02167,PROD-0165,2025-06-13 04:42:33,1,0.0,707.39,Apple Pay,Completed
ORD-008765,CUST-01395,PROD-0217,2025-06-13 06:20:27,1,0.0,706.35,Credit Card,Refunded
ORD-008766,CUST-02973,PROD-0158,2025-06-13 06:32:51,1,0.05,197.13,Credit Card,Completed
ORD-008767,CUST-03381,PROD-0071,2025-06-13 06:38:18,1,0.0,194.58,Credit Card,Completed
ORD-008768,CUST-01381,PROD-0062,2025-06-13 08:21:15,3,0.05,375.92,Credit Card,Completed
ORD-008769,CUST-03448,PROD-0110,2025-06-13 10:01:05,1,0.0,119.58,PayPal,Completed
ORD-008770,CUST-02876,PROD-0029,2025-06-13 10:28:38,4,0.0,1653.32,Credit Card,Completed
ORD-008771,CUST-03177,PROD-0115,2025-06-13 15:19:40,3,0.0,890.07,PayPal,Completed
ORD-008772,CUST-02438,PROD-0002,2025-06-13 16:46:02,2,0.0,159.7,Apple Pay,Completed
ORD-008773,CUST-00176,PROD-0090,2025-06-13 21:01:36,10,0.15,2515.75,Debit Card,Completed
ORD-008774,CUST-02154,PROD-0105,2025-06-13 21:46:17,1,0.1,538.23,Apple Pay,Completed
ORD-008775,CUST-00592,PROD-0057,2025-06-13 22:25:38,2,0.2,794.0,Credit Card,Completed
ORD-008776,CUST-01187,PROD-0185,2025-06-13 22:42:22,3,0.05,608.73,PayPal,Completed
ORD-008777,CUST-00914,PROD-0042,2025-06-14 04:26:48,1,0.05,304.05,Credit Card,Completed
